	locus_name	gene_name	gene_special	special_score	gene_locusdist_kbp	distance_score	ppi_score	edges_in_otheractive	ppi_deg_active_cnt	ppi_deg_active_names	ppi_deg	TF_score	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	total_score	gene_type	snp_type	gene_pattern	exp_score	gene_mindist	gene_nonzero
290	rs867400	C12orf56	.	0.0	192.379	-24.83664285575908	87.44426359518735	268	0		0	1.956110425985344	0	0	.	0	0	.	64.56373116541363	protein_coding		.	0.13234895746786807	.	.
291	rs867400	GNS	.	0.0	169.801	-24.693096958669955	86.90686807396966	268	0		2	1.956110425985344	0	0	.	0	0	.	64.16988154128505	protein_coding		.	0.0892634783717946	.	.
292	rs867400	RASSF3	.	0.0	76.069	-24.122117029088567	88.18989231068268	270	2	LITAF:coloc;STRN	4	1.956110425985344	0	0	.	0	0	.	66.02388570757945	protein_coding		s1_11	0.5699773332007507	mindist	nonzero
293	rs867400	TBC1D30	.	0.0	176.414	-24.735407505668903	86.90686807396966	268	0		2	1.956110425985344	0	0	.	0	0	.	64.1275709942861	protein_coding		.	0.08556547569143953	.	.
294	rs867400	TBK1	.	0.0	130.98	-24.44410326294149	86.7513919749343	274	6	CALM1:omim;CALM2:omim;CALM3:omim;CAMK2D:coloc;NCOA2;RIOK3	22	1.956110425985344	0	0	.	0	0	.	64.26339913797815	protein_coding		.	0.09801397044994055	.	.
295	rs867400	XPOT	.	0.0	178.678	-24.74984947819636	85.68411237274796	269	1	DPF3	10	1.956110425985344	0	0	.	0	0	.	62.89037332053695	protein_coding		.	0.02483078481820669	.	.
296	rs7173389	HCN4	omim	2.6845129491943647	51.703	-24.01227963671951	88.18989231068268	270	1	CAV3:omim	2	1.956110425985344	0	0	.	0	0	.	68.81823604914288	protein_coding		s1111	0.958671557066471	mindist	nonzero
297	rs7173389	REC114	.	0.0	71.602	-24.099830661664523	87.81795870722344	269	0		0	1.956110425985344	0	0	.	0	0	.	65.67423847154426	protein_coding		.	0.041328442933529046	.	.
298	rs11763856	HERPUD2	.	0.0	188.958	-24.815079362494888	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	65.33092337417314	protein_coding		s1__1	1.0	mindist	nonzero
299	rs1890262	KANK4	.	0.0	149.022	-24.559503537495555	88.18989231068268	270	1	MYLIP	4	1.956110425985344	0	0	.	0	0	.	65.58649919917247	protein_coding	intergenic_variant	s0_11	0.9898264266059229	.	nonzero
300	rs1890262	L1TD1	.	0.0	80.447	-24.14475343508384	83.19740612170297	270	1	GJA1	20	1.956110425985344	0	0	.	0	0	.	61.00876311260447	protein_coding	intergenic_variant	.	0.010173573394077179	mindist	.
301	rs1483890+rs4855537+rs900669	ARL6IP5	.	0.0	129.453	-24.434427275222827	87.01137795064298	269	1	PAM	4	1.956110425985344	0	0	.	0	0	.	64.5330611014055	protein_coding		.	0.07600481890169959	.	.
302	rs1483890+rs4855537+rs900669	EOGT	.	0.0	19.733	-23.92326849259368	87.17585651919423	268	0		0	1.956110425985344	0	0	.	0	0	.	65.20869845258589	protein_coding		.	0.14937114219728234	mindist	.
303	rs1483890+rs4855537+rs900669	FRMD4B	.	0.0	24.514	-23.93185454051319	87.17585651919423	268	0		0	1.956110425985344	0	0	.	0	0	.	65.20011240466638	protein_coding		.	0.148094124525207	.	.
304	rs1483890+rs4855537+rs900669	LMOD3	.	0.0	167.111	-24.67584117581523	87.17585651919423	268	0		0	1.956110425985344	0	0	.	0	0	.	64.45612576936435	protein_coding		.	0.07037664161289452	.	.
305	rs1483890+rs4855537+rs900669	TAFA4	.	0.0	22.937	-23.92882579899533	88.18989231068268	270	2	NRXN3;PLXNA2	3	1.956110425985344	0	0	.	0	0	.	66.21717693767269	protein_coding		s0_11	0.40949004020135255	.	nonzero
306	rs1483890+rs4855537+rs900669	TMF1	.	0.0	96.849	-24.235495604524605	87.01137795064298	269	1	FER	4	1.956110425985344	0	0	.	0	0	.	64.73199277210372	protein_coding		.	0.0927333727222446	.	.
307	rs1483890+rs4855537+rs900669	UBA3	.	0.0	124.897	-24.40568609194921	86.63952433290045	268	0		2	1.956110425985344	0	0	.	0	0	.	64.18994866693657	protein_coding		.	0.05392985983931942	.	.
308	locus_TRDN	TRDN	omim	2.6845129491943647	0.071	-23.907268980770624	88.18989231068268	270	4	CALM1:omim;CASQ2:omim;NRAP:exome;PMP22	9	1.956110425985344	0	0	.	0	0	.	68.92324670509177	omim		s1111	1.0	mindist	nonzero
309	rs10789207	DYNLT5	.	0.0	226.796	-25.04845263506669	89.27508607101555	270	0		0	1.956110425985344	0	0	.	0	0	.	66.1827438619342	protein_coding		.	0.48660369302859763	.	.
310	rs10789207	SGIP1	.	0.0	7.604	-23.909660819375222	88.18989231068268	270	0		4	1.956110425985344	0	0	.	0	0	.	66.2363419172928	protein_coding		s1__1	0.5133963069714023	mindist	nonzero
311	rs1562782	ADM	.	0.0	16.091	-23.91793602852721	87.54804541378006	269	1	EDN1	2	1.956110425985344	0	0	.	0	0	.	65.58621981123818	protein_coding		.	0.2541381417671724	.	.
312	rs1562782	AMPD3	.	0.0	12.851	-23.91408584259644	88.18989231068268	270	2	CAV3:omim;KCNQ1:exome,omim	3	1.956110425985344	0	0	.	0	0	.	66.23191689407159	protein_coding		s1_11	0.48472177533833966	mindist	nonzero
313	rs1562782	LYVE1	.	0.0	247.501	-25.17061134124125	86.63952433290045	268	0		2	1.956110425985344	0	0	.	0	0	.	63.42502341764454	protein_coding		.	0.029273468410858355	.	.
314	rs1562782	MTRNR2L8	.	0.0	186.73	-24.800994736386784	87.17585651919423	268	0		0	1.956110425985344	0	0	.	0	0	.	64.33097220879279	protein_coding		.	0.07243071008908646	.	.
315	rs1562782	RNF141	.	0.0	220.023	-25.00758763999502	87.17585651919423	268	0		0	1.956110425985344	0	0	.	0	0	.	64.12437930518455	protein_coding		.	0.05891156837092677	.	.
316	rs1562782	SBF2	.	0.0	26.943	-23.93689308437575	86.63952433290045	268	0		2	1.956110425985344	0	0	.	0	0	.	64.65874167451004	protein_coding		.	0.10052433602361624	.	.
317	rs7784776	IGFBP3	.	0.0	659.275	-26.851851297814147	88.18989231068268	270	2	CAV1:coloc;PRKCA:coloc	2	1.956110425985344	2	1	SP3	0	0	.	63.29415143885387	protein_coding		s1_11	1.0	mindist	nonzero
318	rs2926743+rs2958149	ATP5F1B	.	0.0	70.729	-24.095576502596828	86.23104736348856	276	9	ALG10B;CACNA1C:omim;FGFR1;GJA1;NUBP1;SKI:coloc;SLC35F1;TBX3;TTN:exome	33	1.956110425985344	0	0	.	0	0	.	64.09158128687707	protein_coding		.	0.002044770202516226	.	.
319	rs2926743+rs2958149	BAZ2A	.	0.0	79.642	-24.14053511176572	87.86860151938674	267	0		2	1.956110425985344	0	0	.	0	0	.	65.68417683360637	protein_coding		.	0.010053099143969478	.	.
320	rs2926743+rs2958149	GLS2	.	0.0	243.536	-25.147549284543448	89.7087126291934	269	2	GJA1;SNTA1:omim	2	1.956110425985344	0	0	.	0	0	.	66.5172737706353	protein_coding		.	0.023126471100485272	.	.
321	rs2926743+rs2958149	HSD17B6	.	0.0	31.845	-23.948414271120686	88.13894992261712	267	0		1	1.956110425985344	0	0	.	0	0	.	66.14664607748178	protein_coding		.	0.01596422375604506	.	.
322	rs2926743+rs2958149	NACA	exome	3.960854043481216	4.955	-23.908285188417068	88.18989231068268	270	3	ARHGAP24;CAV3:omim;SNTA1:omim	11	1.956110425985344	0	0	.	0	0	.	70.19857159173218	protein_coding		s1111	0.918071907009104	mindist	nonzero
323	rs2926743+rs2958149	PRIM1	.	0.0	10.98	-23.91224989981536	87.06210674156608	267	0		5	1.956110425985344	0	0	.	0	0	.	65.10596726773608	protein_coding		.	0.005638800658146084	.	.
324	rs2926743+rs2958149	PTGES3	.	0.0	28.011	-23.93925029299121	87.1229712214715	270	3	CAV3:omim;NR3C2;TCF7L2	13	1.956110425985344	0	0	.	0	0	.	65.13983135446563	protein_coding		.	0.005833023522145355	.	.
325	rs2926743+rs2958149	RBMS2	.	0.0	194.188	-24.848013236729205	87.33018248094155	267	0		4	1.956110425985344	0	0	.	0	0	.	64.43827967019769	protein_coding		.	0.002892102644098773	.	.
326	rs2926743+rs2958149	RDH16	.	0.0	237.292	-25.110910378115324	88.13894992261712	267	0		1	1.956110425985344	0	0	.	0	0	.	64.98414997048714	protein_coding		.	0.004992087187618665	.	.
327	rs2926743+rs2958149	SDR9C7	.	0.0	202.817	-24.90191998379137	88.13894992261712	267	0		1	1.956110425985344	0	0	.	0	0	.	65.19314036481109	protein_coding		.	0.006152413788229961	.	.
328	rs2926743+rs2958149	SPRYD4	.	0.0	247.43	-25.17019977972348	88.2450069976534	268	1	SOD2	4	1.956110425985344	0	0	.	0	0	.	65.03091764391527	protein_coding		.	0.0052311009876412125	.	.
329	rs1321311+rs236349+rs9470361	C6orf89	.	0.0	19.081	-23.922236404905053	85.2835778510994	263	0		1	1.956110425985344	0	0	.	0	0	.	63.31745187217969	protein_coding		.	0.06871472740650177	.	.
330	rs1321311+rs236349+rs9470361	CDKN1A	.	0.0	20.858	-23.9251281583491	80.8660896273231	265	2	CAMK2D:coloc;CREBBP	17	2.118421967582888	6	3	CREBBP;SP3;TBX3	0	0	.	59.0593834365569	protein_coding		.	0.0009722863816014548	.	.
331	rs1321311+rs236349+rs9470361	CPNE5	.	0.0	95.408	-24.22719700308496	85.01841217625751	263	0		2	1.956110425985344	0	0	.	0	0	.	62.747325599157904	protein_coding		.	0.038855019711148304	.	.
332	rs1321311+rs236349+rs9470361	FGD2	.	0.0	152.857	-24.58417377435517	85.01841217625751	263	0		2	1.956110425985344	0	0	.	0	0	.	62.39034882788769	protein_coding		.	0.027190305781728128	.	.
333	rs1321311+rs236349+rs9470361	KCTD20	.	0.0	212.123	-24.959390176618992	84.75399900047462	263	0		3	1.956110425985344	0	0	.	0	0	.	61.75071924984097	protein_coding		.	0.0143425540591419	.	.
334	rs1321311+rs236349+rs9470361	MTCH1	.	0.0	119.235	-24.37028602133276	84.94569069694914	267	4	ATP1B1;FGFR1;GNB4:coloc;SCN3B:omim	15	1.956110425985344	0	0	.	0	0	.	62.53151510160173	protein_coding		.	0.03131279432510549	.	.
335	rs1321311+rs236349+rs9470361	PI16	.	0.0	95.474	-24.227575871733656	85.54949857719815	263	0		0	1.956110425985344	0	0	.	0	0	.	63.27803313144984	protein_coding		.	0.06605877052191465	.	.
336	rs1321311+rs236349+rs9470361	PPIL1	.	0.0	5.846	-23.9086833129008	85.01841217625751	263	0		2	1.956110425985344	0	0	.	0	0	.	63.06583928934205	protein_coding		.	0.053428855551045686	mindist	.
337	rs1321311+rs236349+rs9470361	RAB44	.	0.0	42.224	-23.978514872136355	85.54949857719815	263	0		0	1.956110425985344	0	0	.	0	0	.	63.527094131047136	protein_coding		.	0.08474153064296018	.	.
338	rs1321311+rs236349+rs9470361	SRSF3	.	0.0	60.77	-24.04960305955934	78.87450321112505	263	0		24	1.956110425985344	0	0	.	0	0	.	56.78101057755104	protein_coding		.	9.961149138995941e-05	.	.
339	rs1321311+rs236349+rs9470361	STK38	.	0.0	161.231	-24.638057793667027	88.18989231068268	270	7	CALM1:omim;CAV1:coloc;ID2;KCNJ2:omim;MAPKAP1;SENP2:exome;SKI:coloc	13	1.956110425985344	0	0	.	0	0	.	65.507944943001	protein_coding		s0_11	0.6142835441274624	.	nonzero
340	rs10488821	ARL14EP	.	0.0	157.524	-24.61420849767748	87.81795870722344	269	0		0	1.956110425985344	0	0	.	0	0	.	65.1598606355313	protein_coding		.	0.279509156115561	.	.
341	rs10488821	FSHB	.	0.0	249.614	-25.182836132976483	87.81795870722344	269	0		0	1.956110425985344	0	0	.	0	0	.	64.59123300023231	protein_coding		.	0.15828661610823297	.	.
342	rs10488821	MPPED2	.	0.0	105.653	-24.28731197360464	88.18989231068268	270	1	CAGE1	2	1.956110425985344	0	0	.	0	0	.	65.85869076306338	protein_coding		s1_11	0.562204227776206	mindist	nonzero
343	rs16936870	NCOA2	.	0.0	167.325	-24.677214733289425	88.18989231068268	270	2	CREBBP;NR3C2	4	1.956110425985344	0	0	.	0	0	.	65.46878800337859	protein_coding		s1_11	0.7886265552421574	mindist	nonzero
344	rs16936870	PRDM14	.	0.0	205.855	-24.92076075045559	87.11677188251872	270	2	AKAP9:omim;STRN	8	1.956110425985344	0	0	.	0	0	.	64.15212155804848	protein_coding		.	0.21137344475784256	.	.
345	rs7729395	PAM	.	0.0	10.891	-23.91216967330781	88.18989231068268	270	9	ANK2:omim;CALM1:omim;CALM2:omim;CALM3:omim;CASQ2:omim;MYLIP;PRKCA:coloc;SORBS1;TTN:exome	22	1.956110425985344	0	0	.	0	0	.	66.23383306336021	protein_coding		s1_11	1.0	mindist	nonzero
346	rs12132562	C1orf105	.	0.0	67.214	-24.07880056356794	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	66.06720217310009	protein_coding		.	0.4306107855951559	.	.
347	rs12132562	PIGC	.	0.0	61.855	-24.05437135355444	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	66.09163138311358	protein_coding		s1__1	0.44125981095490757	mindist	nonzero
348	rs12132562	SUCO	.	0.0	178.878	-24.75112407904718	87.65005191140821	270	0		2	1.956110425985344	0	0	.	0	0	.	64.85503825834638	protein_coding		.	0.1281294034499366	.	.
349	rs17281245	DCTD	.	0.0	282.08	-25.3648868502043	88.18989231068268	270	0		2	1.956110425985344	0	0	.	0	0	.	64.78111588646372	protein_coding	intergenic_variant	s1__1	1.0	mindist	nonzero
350	rs56233017	CCDC166	.	0.0	200.626	-24.888286234871053	87.54849166290128	269	0		0	1.956110425985344	0	0	.	0	0	.	64.61631585401557	protein_coding		.	0.04195633764936719	.	.
351	rs56233017	CYC1	.	0.0	187.719	-24.807250706023567	87.63654272430392	275	6	ATP1B1;ATP2A2;CACNA1C:omim;CAV3:omim;MYH7B;NDUFB3	18	1.956110425985344	0	0	.	0	0	.	64.7854024442657	protein_coding		.	0.04968564647240272	.	.
352	rs56233017	EPPK1	.	0.0	49.996	-24.00578493511024	85.89266315656776	271	2	KCNJ2:omim;SKI:coloc	13	1.956110425985344	0	0	.	0	0	.	63.84298864744287	protein_coding		.	0.01936180461706837	.	.
353	rs56233017	EXOSC4	.	0.0	171.328	-24.70288183714074	86.05031044754439	270	1	SLIT2	9	1.956110425985344	0	0	.	0	0	.	63.303539036389	protein_coding		.	0.011289269582987314	.	.
354	rs56233017	FAM83H	.	0.0	173.541	-24.71704729710781	86.8470477734064	270	1	SOCS6	6	1.956110425985344	0	0	.	0	0	.	64.08611090228393	protein_coding		.	0.024690647940266715	.	.
355	rs56233017	GPAA1	.	0.0	175.27	-24.72810094016753	87.0109342011786	269	0		2	1.956110425985344	0	0	.	0	0	.	64.23894368699642	protein_coding		.	0.028767817969910695	.	.
356	rs56233017	GRINA	.	0.0	82.736	-24.156880383420688	88.18989231068268	270	1	KCNJ2:omim	1	1.956110425985344	0	0	.	0	0	.	65.98912235324734	protein_coding		s0_11	0.16557694264148848	.	nonzero
357	rs56233017	HGH1	.	0.0	230.454	-25.07034188076532	86.21023921687735	269	0		5	1.956110425985344	0	0	.	0	0	.	63.096007762097386	protein_coding		.	0.00917352305316041	.	.
358	rs56233017	IQANK1	.	0.0	173.18	-24.71473783151721	87.54849166290128	269	0		0	1.956110425985344	0	0	.	0	0	.	64.78986425736942	protein_coding		.	0.049907829842638356	.	.
359	rs56233017	MAF1	.	0.0	197.141	-24.86652401506576	87.279335171699	269	0		1	1.956110425985344	0	0	.	0	0	.	64.36892158261858	protein_coding		.	0.0327608834635004	.	.
360	rs56233017	MAPK15	.	0.0	190.98	-24.827834033561007	86.74328622534155	269	0		3	1.956110425985344	0	0	.	0	0	.	63.87156261776589	protein_coding		.	0.019923028256655196	.	.
361	rs56233017	MROH1	.	0.0	240.696	-25.13093303079099	87.54849166290128	269	0		0	1.956110425985344	0	0	.	0	0	.	64.37366905809563	protein_coding		.	0.03291678473025487	.	.
362	rs56233017	NRBP2	.	0.0	73.737	-24.110376100344045	87.279335171699	269	0		1	1.956110425985344	0	0	.	0	0	.	65.1250694973403	protein_coding		.	0.06978249156273318	.	.
363	rs56233017	OPLAH	.	0.0	153.372	-24.58748785209208	88.18989231068268	270	1	CAV3:omim	1	1.956110425985344	0	0	.	0	0	.	65.55851488457594	protein_coding		.	0.1076438969044325	.	.
364	rs56233017	PARP10	.	0.0	77.038	-24.127061756214847	87.279335171699	269	0		1	1.956110425985344	0	0	.	0	0	.	65.1083838414695	protein_coding		.	0.06862778522909957	.	.
365	rs56233017	PLEC	.	0.0	32.277	-23.94951476503984	85.50553673592967	277	8	CASQ2:omim;CAV3:omim;FGFR1;PRKCA:coloc;RYR2:omim;SKI:coloc;SNTA1:omim;SOCS6	32	1.956110425985344	0	0	.	0	0	.	63.51213239687517	protein_coding		.	0.013907747245015784	mindist	.
366	rs56233017	PUF60	.	0.0	78.005	-24.13203395753808	83.40920125870689	272	3	AKAP9:omim;PAM;TTN:exome	23	1.956110425985344	0	0	.	0	0	.	61.23327772715416	protein_coding		.	0.0014241731089954866	.	.
367	rs56233017	SCRIB	.	0.0	91.941	-24.207466203072656	87.21560686995903	276	7	ARHGEF16;CRHR1;KCNJ2:omim;PAM;PRKCA:coloc;SLC4A4;SNTA1:omim	24	1.956110425985344	0	0	.	0	0	.	64.96425109287172	protein_coding		.	0.059416070482729594	.	.
368	rs56233017	SHARPIN	.	0.0	192.002	-24.834270382120632	88.02168793707976	271	2	MAP3K7;SKI:coloc	5	1.956110425985344	0	0	.	0	0	.	65.14352798094447	protein_coding		.	0.0710825320149905	.	.
369	rs56233017	SPATC1	.	0.0	104.96	-24.283169382385843	87.279335171699	269	0		1	1.956110425985344	0	0	.	0	0	.	64.9522762152985	protein_coding		.	0.05870881342273569	.	.
370	rs56233017	WDR97	.	0.0	200.406	-24.88691518257832	87.54849166290128	269	0		0	1.956110425985344	0	0	.	0	0	.	64.61768690630831	protein_coding		.	0.042013901434759	.	.
371	rs56233017	ZNF707	.	0.0	222.868	-25.0248054394839	87.0109342011786	269	0		2	1.956110425985344	0	0	.	0	0	.	63.942239187680045	protein_coding		.	0.021382072374808072	.	.
372	rs9826413	EOMES	.	0.0	70.758	-24.09571727193044	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	66.05028546473758	protein_coding		s1__1	1.0	mindist	nonzero
373	rs1478173	OTOL1	.	0.0	779.597	-27.17202023221384	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	62.973982504454185	protein_coding	intergenic_variant	s1__1	1.0	mindist	nonzero
374	rs12127701	AMIGO1	.	0.0	214.085	-24.971412322229234	88.0234701113255	271	1	GPR183	7	1.956110425985344	0	0	.	0	0	.	65.00816821508161	protein_coding		.	0.012328527846580234	.	.
375	rs12127701	ATXN7L2	.	0.0	187.837	-24.80799671253119	88.73142019331057	270	0		1	1.956110425985344	0	0	.	0	0	.	65.87953390676472	protein_coding		.	0.029467312721445947	.	.
376	rs12127701	CELSR2	.	0.0	46.103	-23.99164359802156	89.64902604548583	271	1	DTWD2	1	1.956110425985344	0	0	.	0	0	.	67.61349287344962	protein_coding		.	0.16687425627340258	.	.
377	rs12127701	CFAP276	.	0.0	182.895	-24.776680500961284	89.00332421674808	270	0		0	1.956110425985344	0	0	.	0	0	.	66.18275414177214	protein_coding		.	0.03990500843394388	.	.
378	rs12127701	CYB561D1	.	0.0	198.41	-24.87445899343139	89.00332421674808	270	0		0	1.956110425985344	0	0	.	0	0	.	66.08497564930204	protein_coding		.	0.03618784714383606	.	.
379	rs12127701	ELAPOR1	.	0.0	181.963	-24.77075875981663	89.00332421674808	270	0		0	1.956110425985344	0	0	.	0	0	.	66.1886758829168	protein_coding		.	0.0401420166222382	.	.
380	rs12127701	GPR61	.	0.0	244.23	-25.151597371003888	90.6690464241137	273	3	PMP22;SCN3B:omim;SLC12A7:exome	4	1.956110425985344	0	0	.	0	0	.	67.47355947909516	protein_coding		.	0.14508317200385204	.	.
381	rs12127701	MYBPHL	.	0.0	0.711	-23.9072897101944	88.73142019331057	270	0		1	1.956110425985344	0	0	.	0	0	.	66.78024090910151	protein_coding		.	0.07252915420595077	mindist	.
382	rs12127701	PSMA5	.	0.0	103.4	-24.273881692273434	86.5833680986648	270	0		9	1.956110425985344	0	0	.	0	0	.	64.26559683237672	protein_coding		.	0.005867006461561588	.	.
383	rs12127701	PSRC1	.	0.0	12.527	-23.91374752830509	89.00332421674808	270	0		0	1.956110425985344	0	0	.	0	0	.	67.04568711442833	protein_coding		.	0.09457893845128963	.	.
384	rs12127701	SARS1	.	0.0	81.724	-24.151495084359304	89.00332421674808	270	0		0	1.956110425985344	0	0	.	0	0	.	66.80793955837413	protein_coding		.	0.07456619521686693	.	.
385	rs12127701	SORT1	.	0.0	97.715	-24.24050919928605	86.79595067303511	272	2	ANO3;MED13L	15	1.956110425985344	0	0	.	0	0	.	64.5115518997344	protein_coding		.	0.0075029749255949504	.	.
386	rs12127701	SYPL2	coloc	2.425762480924711	170.904	-24.700165705154564	88.18989231068268	270	0		3	1.956110425985344	0	0	.	0	0	.	67.87159951243817	protein_coding		s01_1	0.21601486210191742	.	nonzero
387	rs12127701	TAF13	.	0.0	219.635	-25.00523367258939	88.73142019331057	270	0		1	1.956110425985344	0	0	.	0	0	.	65.68229694670651	protein_coding		.	0.024192547848939643	.	.
388	rs12127701	TMEM167B	.	0.0	204.878	-24.91470987029567	89.00332421674808	270	0		0	1.956110425985344	0	0	.	0	0	.	66.04472477243776	protein_coding		.	0.034760179742580256	.	.
389	rs2732860	MFSD9	.	0.0	63.541	-24.06190186120082	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	66.0841008754672	protein_coding		.	0.07272594248653783	.	.
390	rs2732860	SLC9A2	.	0.0	162.322	-24.64507353063733	88.18989231068268	270	0		0	1.9741527886832344	1	1	SP3	0	0	.	65.51897156872859	protein_coding		.	0.04132918285735263	.	.
391	rs2732860	TMEM182	coloc	2.425762480924711	44.97	-23.98770777556936	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	68.58405744202338	protein_coding		s11_1	0.8859448746561096	mindist	nonzero
392	rs17391905+rs7538988	C1orf185	.	0.0	21.753	-23.92667860527734	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	66.21932413139069	protein_coding		s1__1	0.41822735481962703	mindist	nonzero
393	rs17391905+rs7538988	CDKN2C	.	0.0	119.723	-24.37332131965516	86.84594391360991	270	0		5	1.956110425985344	0	0	.	0	0	.	64.4287330199401	protein_coding		.	0.06978604659437906	.	.
394	rs17391905+rs7538988	EPS15	.	0.0	167.372	-24.67751638513423	85.99626277196839	272	2	GJA1;SGIP1	14	1.956110425985344	0	0	.	0	0	.	63.27485681281951	protein_coding		.	0.022011342245962406	.	.
395	rs17391905+rs7538988	OSBPL9	.	0.0	225.31	-25.03952386300781	87.91959358921665	270	0		1	1.956110425985344	0	0	.	0	0	.	64.83618015219417	protein_coding		.	0.10488675208323613	.	.
396	rs17391905+rs7538988	RNF11	.	0.0	115.596	-24.34775713925521	84.06415149231002	271	1	ACVR2A	18	1.956110425985344	0	0	.	0	0	.	61.67250477904015	protein_coding		.	0.004433573168968694	.	.
397	rs17391905+rs7538988	TTC39A	.	0.0	53.879	-24.020810528931424	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	66.1251922077366	protein_coding		.	0.3806549310878268	.	.
398	rs6123471	BPI	.	0.0	92.402	-24.210069915834485	88.18989231068268	270	0		0	1.9741527886832344	1	1	SP3	0	0	.	65.95397518353144	protein_coding		.	0.2518982402420608	.	.
399	rs6123471	KIAA1755	.	0.0	48.981	-24.00200712190088	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	66.14399561476715	protein_coding		s0__1	0.30461406924155277	.	nonzero
400	rs6123471	LBP	.	0.0	134.728	-24.467930883446744	88.29049952044144	271	1	PITX3:coloc	3	1.956110425985344	0	0	.	0	0	.	65.77867906298005	protein_coding		.	0.21139513857635123	.	.
401	rs6123471	RPRD1B	.	0.0	178.008	-24.74557812985131	86.94948399304054	271	1	RASSF3	7	1.956110425985344	0	0	.	0	0	.	64.16001628917458	protein_coding		.	0.04189080295855561	.	.
402	rs6123471	TGM2	.	0.0	46.484	-23.99298557517545	87.15785989748017	273	3	CALM1:omim;CAV3:omim;PMP22	14	1.956110425985344	0	0	.	0	0	.	65.12098474829006	protein_coding		.	0.10951206897735337	mindist	.
403	rs6123471	TTI1	.	0.0	228.747	-25.06014334295742	87.91959358921665	270	0		1	1.956110425985344	0	0	.	0	0	.	64.81556067224457	protein_coding		.	0.08068968000412631	.	.
404	rs2182486	CCDC169	.	0.0	69.258	-24.0884862257956	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	66.05751651087242	protein_coding		s0__1	0.42566779283732037	.	nonzero
405	rs2182486	CCDC169-SOHLH2	.	0.0	198.288	-24.87369665978442	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	65.27230607688361	protein_coding		.	0.19411461411793676	.	.
406	rs2182486	CCNA1	.	0.0	64.438	-24.065967201232542	86.0485590211024	270	0		8	1.956110425985344	0	0	.	0	0	.	63.93870224585521	protein_coding		.	0.0511542177783046	.	.
407	rs2182486	SOHLH2	.	0.0	152.526	-24.58204384958724	87.91959358921665	270	0		1	1.956110425985344	0	0	.	0	0	.	65.29366016561475	protein_coding		.	0.1983043293806021	.	.
408	rs2182486	SPART	.	0.0	20.688	-23.92484075659982	86.84594391360991	270	0		5	1.956110425985344	0	0	.	0	0	.	64.87721358299544	protein_coding		.	0.13075904588583603	mindist	.
409	locus_TECRL	TECRL	omim	2.6845129491943647	67.105	-24.078289606183024	88.18989231068268	270	0		0	1.956110425985344	0	0	.	0	0	.	68.75222607967936	omim		s11_1	1.0	mindist	nonzero
410	rs12359272	ALDH18A1	.	0.0	0.535	-23.907280627207577	85.58047723022189	268	1	AGTRAP	12	1.956110425985344	0	0	.	0	0	.	63.629307028999655	protein_coding		.	0.044441670691960554	mindist	.
411	rs12359272	ENTPD1	.	0.0	106.373	-24.291626556422283	88.141209793209	267	0		0	1.956110425985344	0	0	.	0	0	.	65.80569366277206	protein_coding		.	0.39172661750451654	.	.
412	rs12359272	SORBS1	.	0.0	44.028	-23.98449856129592	88.18989231068268	270	3	CAV3:omim;PAM;SNTA1:omim	10	1.956110425985344	0	0	.	0	0	.	66.1615041753721	protein_coding		s0_11	0.5591259186502641	.	nonzero
413	rs12359272	TCTN3	.	0.0	88.546	-24.188489051279568	83.61630243140606	269	2	ATP2A2;TP53I11	21	1.956110425985344	0	0	.	0	0	.	61.38392380611183	protein_coding		.	0.004705793153258743	.	.
414	rs12576326	PRDM11	.	0.0	136.974	-24.4822560878945	87.91981684818285	270	0		2	1.956110425985344	0	0	.	0	0	.	65.39367118627369	protein_coding		.	0.24740220187811568	.	.
415	rs12576326	TP53I11	.	0.0	7.543	-23.90962263980873	88.18989231068268	270	0		1	1.956110425985344	0	0	.	0	0	.	66.23638009685929	protein_coding		s1__1	0.5746288019908568	mindist	nonzero
416	rs12576326	TSPAN18	.	0.0	232.367	-25.08173755430436	88.18989231068268	270	0		1	1.956110425985344	0	0	.	0	0	.	65.06426518236367	protein_coding		.	0.1779689961310275	.	.
417	rs182770070	CLSTN1	.	0.0	116.453	-24.35304542736237	86.84815164597946	270	1	SLC8A1	7	1.9067209468289343	0	0	.	0	0	.	64.40182716544602	protein_coding		.	0.05960509419889623	.	.
